country;year;ec8contt;ec9contc;ec14credg;ec15finaf;ec16openi;ec21grokg;ec22grosa;ec23grofkf;ec24grofkp;ec26hwork;ec27laboe;ec28laboh;in1fdiif;in2fdiof;in4fdiis;in5fdios;i7roadp;i8carrd;sc8ginii;di1royag;di2tradmc;di6patecap;di7articap;di17royarg;di18patnrc;di19tradnrc;di20htexp;es1enrop;es2enros;es3enrot;es10schom;es12educe;es14teacr;es19unemp;es20unems;es21unemt;i3teler;i4elecc;i5inteu;i6telecap;in6expog;in7impog;is6empla;is7empli;is8empls;is17valua;is18valui;is19valum;is20valus;is6empla;is7empli;is8empls;is17valua;is18valui;is19valum;is20valus;in6expog;in7impog
Nicaragua;2002;-567,6666667;-27,62788329;93,85600281;70;0,574941397;26,06920433;0;24,61407471;19,6447773;1852,418883;29772,97214;28,47479927;4,870065689;0,423234731;42,24117661;1,778321505;11,35999966;1,203866882;54,4516518;0,000999193;804,2081909;0;2,83E-06;0;21,84363007;709,3264771;5,140978813;109,6459427;59,51119995;17,76590919;5,700409106;3,102309465;-35,208992;50,79999924;24,79999924;19,70000076;2,518460512;359,7121582;1,714729548;77,90206909;22,38967133;48,68977356;36,84346847;16,3033365;44,68790476;19,14709663;29,6036377;20,06287956;51,24926376;36,84346847;16,3033365;44,68790476;19,14709663;29,6036377;20,06287956;51,24926376;22,38967133;48,68977356
Nicaragua;2003;-561,8666667;-27,78158429;92,95380402;70;0,605560064;25,85800171;0;24,80778313;19,3630085;1857,090693;30947,04596;28,68200875;4,568357468;-0,145243362;44,70441818;1,544454455;12,25650323;1,067361993;54,30622439;0,001645207;843,177002;0,188041255;1,12E-05;0;21,87340332;693,8722534;4,293315887;109,6518326;63,61482239;18,04728889;5,857865974;3,142525196;-34,47031403;62,41315559;12,34302957;19,6983198;3,717004299;358,0305481;1,880412459;126,3091888;24,59675407;51,45151901;30,5;18;51,20000076;18,32886314;28,71647644;19,00872231;52,95465851;30,5;18;51,20000076;18,32886314;28,71647644;19,00872231;52,95465851;24,59675407;51,45151901
Nicaragua;2004;-590;-26,79999924;84,31925964;70;0,664729536;28,0201416;0,655886531;26,5585556;19,85339165;1860,768908;34401,43962;30,3948508;5,21916914;0,160750419;46,34318542;1,581508517;11,86409203;1,061022979;53,90354521;0,000577146;940,8902588;0;1,58E-05;0;20,43877529;772,3171997;6,43962431;111,3115158;63,80111694;21,29345041;6,155775978;3,274146329;-35,01829147;71,69999695;2,599999905;18;3,609817214;396,1838684;2,320664644;176,9467773;27,39418983;54,75844574;30,29999924;18,39999962;51,09999847;18,73934174;29,94335938;19,12873077;51,31729889;30,29999924;18,39999962;51,09999847;18,73934174;29,94335938;19,12873077;51,31729889;27,39418983;54,75844574
Nicaragua;2005;-540;-26,79999924;80,25830841;70;0,71703124;29,50960159;0;28,37018776;21,48021698;1874,288056;32070,13781;29,02149338;4,623121738;0,347069681;47,18909836;1,799677134;12,10337828;1,083942165;52,26852417;0,000753515;1063,935913;0;1,14E-05;0;16,03277169;869,8097534;5,167972565;112,0688553;66,61347198;21,6399613;6,027200222;3,214941654;-33,55782318;72,09999847;2,900000095;18,79999924;3,776861281;414,6490173;2,566351175;245,6819305;28,96375275;58,55541611;28,89999962;19,70000076;51;18,98827362;29,81647491;18,65055847;51,19525146;28,89999962;19,70000076;51;18,98827362;29,81647491;18,65055847;51,19525146;28,96375275;58,55541611
Nicaragua;2006;-540;-26,79999924;74,41855621;60;0,757584989;29,5672245;0;28,05173874;22,2799015;1841,304663;34529,11781;30,41403757;5,090491772;0,372734755;48,77064896;2,038589478;12,59413035;1,06032853;53,82102519;0,000933437;1049,827393;0;1,06E-05;0;25,92446545;840,947876;7,147915363;116,4730911;66,02194977;22,61449452;6,092343417;3,423897747;-33,27270126;72,80000305;2,099999905;18;3,545073688;426,9901123;2,805572987;376,1426392;31,31047821;61,40270996;29,10000038;19,29999924;51,20000076;19,82466507;29,73292542;18,623312;50,44240952;29,10000038;19,29999924;51,20000076;19,82466507;29,73292542;18,623312;50,44240952;31,31047821;61,40270996
Nicaragua;2007;-540;-26,79999924;73,49373627;50;0,840998292;32,38004303;0;29,9971447;24,87602997;1831,536941;31227,65849;28,97090249;6,117486477;0,147447929;50,15560532;1,988219976;12,35763711;1,009050856;52,55856969;0,00105139;1067,907837;0;1,20E-05;0;19,67331514;854,3262939;4,455559731;116,3744965;69,13139343;23,11759875;6,291317405;3,495716786;-30,55546951;71,06887821;1,287919181;20,61439529;3,882431281;445,5722656;3,038398981;491,7346497;33,84634781;68,44046021;29,58044646;19,08302147;51,07033202;19,79527664;30,21800232;19,31268311;49,98672104;29,58044646;19,08302147;51,07033202;19,79527664;30,21800232;19,31268311;49,98672104;33,84634781;68,44046021
Nicaragua;2008;-540;-26,79999924;66,16147614;50;0,912175119;37,01499557;0;33,77365112;27,54840469;1828,035966;33517,4394;30,48326101;8,994761467;0,231297985;53,95355225;2,013510704;12,31621753;1,038732385;54,6372895;0,000953521;1058,089726;0;1,28E-05;0;19,71702802;1152,197233;0,936357319;116,9152679;67,91226959;23,09483529;6,395346237;3,356179223;-29,19227791;65,16863442;6,159995297;22,73557533;3,780185122;436,6624855;3,264326572;603,4596558;37,58151627;78,82987976;32,36702752;18,96623064;49,93427431;21,28702927;33,1939888;21,17540741;45,51898193;32,36702752;18,96623064;49,93427431;21,28702927;33,1939888;21,17540741;45,51898193;37,58151627;78,82987976
Panama;1985;-663,6;-49,76032156;73,68382263;87,73333333;0,301816881;15,22028923;24,28915215;15,44057751;11,77897072;1842,989334;27690,72865;26,81634492;1,175511003;3,05984807;56,22851563;33,0308876;31,11050778;3,169666767;52,47303117;0,002073306;1108,92395;0,918743979;2,14E-05;0;35,83101654;627,5021362;1,354316459;105,5828018;59,33595276;25,14617815;7,349699974;4,38669014;-25,46111298;54,59999847;32,40000153;12,5;1,796038508;910,0159302;0;77,21032715;68,60977173;59,54091263;29,5;17,39999962;50,70000076;8,296186447;20,02705002;12,32712269;71,67676544;29,5;17,39999962;50,70000076;8,296186447;20,02705002;12,32712269;71,67676544;68,60977173;59,54091263
Panama;1986;-686,5333333;-50,55363443;68,68553925;88;0,260840893;17,23462296;26,85929108;17,02442169;13,3708601;1851,444075;30110,07548;27,67971563;0,335595965;2,991917849;53,55447006;34,25482178;31,39685401;3,149191141;53,05215378;0,002458272;1122,011841;0,449884453;1,21E-05;0;37,34040833;637,4862671;1,394902306;108,0868661;62,71165226;26,72014686;7,62404269;4,736089006;-26,30820677;50,79999924;35,70000076;12;1,923864841;994,2446289;0;79,47388458;71,12599182;61,50132751;28,70000076;16,79999924;52,40000153;8,900215149;16,08000374;11,31065178;75,01978302;28,70000076;16,79999924;52,40000153;8,900215149;16,08000374;11,31065178;75,01978302;71,12599182;61,50132751
Panama;1987;-667,1333333;-51,23103971;67,61967468;90;0,266736507;18,38319969;27,15712166;19,27886009;16,83308792;1841,761814;31571,29491;27,9509698;-8,921146393;7,853948593;43,01031113;41,07065201;31,16885151;3,084963083;52,94708356;0,002163773;1229,578125;0,881417975;1,67E-05;0;32,17175674;671,1998291;1,080368181;107,9790397;63,23885359;27,98523981;7,563378431;4,858146405;-25,79806712;47;31,39999962;20;2,110565186;962,067749;0;84,92462158;71,51091766;62,7369957;26;17,20000076;56,20000076;8,986811638;18,89187622;10,79222202;72,121315;26;17,20000076;56,20000076;8,986811638;18,89187622;10,79222202;72,121315;71,51091766;62,7369957
Panama;1988;-682,5333333;-49,89011077;66,07241821;86,33333333;0,189755887;7,514616966;24,10913849;8,788593292;5,725715637;1852,080355;31100,77459;27,80792166;-10,67486382;7,303613186;37,45221329;53,26027679;30,89260616;3,108879328;54,44647145;0,002030978;1034,134155;0,431788806;1,55E-05;0;34,11131668;556,1439819;1,709110703;104,3297838;62,23626007;25,62243045;7,574503212;4,746275914;-25,24764051;48,29999924;31,20000076;19;2,625910282;886,0306396;0;85,25756073;75,20361328;58,6090889;29,79999924;14,30000019;55,40000153;9,519730568;16,6579628;9,463327408;73,82230377;29,79999924;14,30000019;55,40000153;9,519730568;16,6579628;9,463327408;73,82230377;75,20361328;58,6090889
Panama;1989;-668,7333333;-49,80723986;65,43427277;88,93333333;0,233250722;6,154475689;14,83989811;6,510486126;4,54833746;1832,204827;24380,0133;25,28579241;0,921346366;4,037984848;38,27394485;57,15659714;31,79169562;2,919142246;57,09999847;0,001841432;1252,692749;0;1,61E-05;0;18,61482048;657,4415894;1,423543301;105,6917371;64,56130576;26,99274336;7,660776499;4,480671521;-25,78935844;45,90000153;34,5;19;2,700767279;850,7819214;0;85,05449677;78,90332794;70,21790314;29,10000038;14,69999981;56;10,2076664;16,07587242;9,327226639;73,71646118;29,10000038;14,69999981;56;10,2076664;16,07587242;9,327226639;73,71646118;78,90332794;70,21790314
Panama;1990;-671,7333333;-49,96229714;52,6707077;88;0,309167802;16,82789993;25,00752831;8,544756889;7,428668022;1867,297825;28434,69364;26,61058696;2,230477095;11,20533276;37,43786621;63,78247452;32;2,238291979;55,41925521;0,001750358;1482,246582;0,414498487;1,82E-05;0;21,96842003;782,5731812;1,302384166;106,3754807;61,39620209;29,79861468;7,776199818;4,66101408;-23,01927948;45,90022024;35,67197089;18,26007271;3,094421148;853,0379028;0;89,54244995;86,78197479;78,60234833;27,97599641;14,52754648;56,99517597;9,77910614;15,10345936;9,748048782;75,11743164;27,97599641;14,52754648;56,99517597;9,77910614;15,10345936;9,748048782;75,11743164;86,78197479;78,60234833
Panama;1991;-693,2666667;-49,41160628;52,23744202;87,73333333;0,307323635;19,18935966;23,05256462;14,95130348;11,95419598;1867,251567;28479,38643;26,51746867;1,624233246;10,16452217;35,6715889;68,17062378;32,20000076;2,23345089;58,40000153;0,001557606;1638,946777;0,812163933;1,42E-05;0;27,61357307;780,8956299;1,340211166;104,8667679;61,95839691;22,81377029;7,856210639;3,977663248;-25,38349909;45,55062116;35,50426472;17,84849244;3,052295208;899,4715576;0;93,15073395;96,80091858;92,93771362;27,29999924;14,39999962;57,70000076;9,255898476;16,77268219;9,879653931;73,97142029;27,29999924;14,39999962;57,70000076;9,255898476;16,77268219;9,879653931;73,97142029;96,80091858;92,93771362
Panama;1992;-667,2666667;-50,59043017;55,41151047;87,86666667;0,332448065;23,68777657;27,49269676;18,48857117;15,10976601;1861,16422;30783,35523;28,6894293;1,902359724;10,0573101;33,28190613;70,02557373;32,40000153;2,983687639;54,78198723;0,001520764;1872,562378;0;9,95E-06;0;26,25645065;988,992981;1,589990921;107,9964514;65,18133549;30,79580009;7,864596145;4,418467607;-25,97778724;42,59999847;38,09999847;17,89999962;3,017586708;933,2974854;0;96,5489502;100,0105362;96,20561981;25;17;57,40000153;8,378092766;16,71272087;9,640162468;74,90918732;25;17;57,40000153;8,378092766;16,71272087;9,640162468;74,90918732;100,0105362;96,20561981
Panama;1993;-672,4666667;-48,9298248;58,73085785;89,8;0,330457121;24,72499847;29,15093613;23,1817112;19,78573418;1867,844567;31869,59082;28,76599331;2,043441534;-2,50409174;32,52015686;61,6193161;32,70000076;3,702528715;55,307485;0,001475313;1800,208374;0,389739853;1,36E-05;0;31,17918968;922,5142822;1,523666002;105,7915483;65,56703131;32,48324525;7,959488625;4,453475914;-25,20824399;43,70000076;35,5;19,20000076;2,887200594;982,1444702;0;101,8963165;97,03834534;92,61240387;23,10000038;17,60000038;58,79999924;8,05158329;17,80872917;9,200579643;74,13968658;23,10000038;17,60000038;58,79999924;8,05158329;17,80872917;9,200579643;74,13968658;97,03834534;92,61240387
Panama;1994;-674,9333333;-50,91409913;61,95131683;85,33333333;0,337749809;26,81182861;31,60242653;23,6465435;20,77218437;1870,890719;34985,77731;30,73161148;4,540120125;0,049844567;35,03688431;57,8352356;33,40000153;4,085741043;54,08100775;0,001603331;1770,61499;0;1,34E-05;0;32,83866501;1046,636963;1,492702287;107,1272379;68,02321868;34,14686922;8,364152593;4,342582485;-23,52679363;43,29999924;35,79999924;20,10000038;2,942887783;1037,090942;0,00764;109,7105484;99,78536224;94,99476624;19,89999962;18,39999962;60,90000153;7,891021252;17,38229942;8,945308685;74,72667694;19,89999962;18,39999962;60,90000153;7,891021252;17,38229942;8,945308685;74,72667694;99,78536224;94,99476624
Panama;1995;-662,0666667;-49,36683555;67,30593109;86,26666667;0,346813619;30,28294563;32,91003036;26,02926826;21,7515583;1873,917249;36114,22584;31,13764331;2,466969728;4,07079792;36,74073029;60,64634323;33,5;6,136119366;56,79999924;0,002023754;1841,209961;0,374153615;1,20E-05;0;23,19752502;1140,794434;0,583714068;102,4444962;66,38236237;35,78615283;8,444800377;4,993245602;-24,98193071;44,20761227;34,84387878;20,67960451;2,94456172;1089,535278;0,0561;113,7239914;100,6969299;98,06984711;20,79999924;18,10000038;60,29999924;7,918578625;17,74119377;9,128325462;74,34022522;20,79999924;18,10000038;60,29999924;7,918578625;17,74119377;9,128325462;74,34022522;100,6969299;98,06984711
Panama;1996;-681,0666667;-52,09207665;65,83588409;90;0,363995761;26,73539162;27,98940086;20,14996529;16,3503933;1880,592297;31866,85605;28,2504821;4,459317207;18,24485016;40,09571838;77,06832886;33,59999847;6,086626053;56,90000153;0,001855805;2878,680664;0,36666421;9,53E-06;0;52,06631851;1388,924072;0,172300622;108,6114904;69,08745747;39,17869187;8,677488633;4,526514623;-23,2438389;41,93935721;34,34726711;21,50249394;2,666781187;1154,258911;0,219998494;121,836647;83,43184662;82,17783356;20,10000038;18,39999962;60,90000153;7,471740723;20,24541283;12,72762871;72,28284454;20,10000038;18,39999962;60,90000153;7,471740723;20,24541283;12,72762871;72,28284454;83,43184662;82,17783356
Panama;1997;-680,8;-48,84622367;66,59498596;87;0,369374752;25,67631912;30,0763588;20,04462433;16,14462471;1870,773109;35089,68215;29,81605264;12,88380623;18,3719635;49,95008087;89,61737061;29,39999962;6,396911144;58;0,001626339;2441,966797;0;1,33E-05;0;58,93198689;1830,666626;0,56583333;108,4572423;67,09595757;38,59515622;8,383927574;4,54998472;-25,16616136;40,74213333;36,51444786;21,55443981;2,601063013;1167,975342;0,53906548;139,8720551;90,1051178;85,70507813;18,60000038;18,39999962;62,40000153;7,300174713;19,06986618;11,4200964;73,62995911;18,60000038;18,39999962;62,40000153;7,300174713;19,06986618;11,4200964;73,62995911;90,1051178;85,70507813
Panama;1998;-679,2666667;-48,84597257;78,29484558;90;0,382570237;27,21335411;25,28515816;22,33157921;17,03157997;1862,254659;30935,40977;28,99953685;11,00490284;18,04803658;58,11026001;100,7107239;28,10000038;7,645092964;57;0,002414818;2177,618408;0;1,02E-05;0;41,70437236;1576,5802;0,277907759;108,1265869;67,53349304;38,38019943;8,648269376;4,835907936;-26,00073051;41,36661108;35,44061678;22,69784675;3,120975018;1165,788574;2,750648022;177,7885742;79,17768097;81,10588074;17,79999924;18,10000038;63,90000153;7,448590755;18,8228035;11,11753368;73,72860718;17,79999924;18,10000038;63,90000153;7,448590755;18,8228035;11,11753368;73,72860718;79,17768097;81,10588074
Panama;1999;-652,5333333;-49,47693206;88,91770172;85,66666667;0,378647298;25,79454041;24,59694672;22,31523323;19,61453438;1859,276631;32399,85804;28,28115278;7,545163631;4,369513035;61,14918137;100,4743271;34,59999847;7,324106693;56,31000137;0,002618646;2211,051025;0,345476735;1,28E-05;0;45,44058931;1632,377563;0,29803586;107,8173981;66,83887482;40,59797287;8,773185175;4,835907936;-26,08202362;38,49807721;35,82461;23,99606789;3,752263784;1251,31665;3,836864471;240,2320709;66,53981018;67,73740387;17,39999962;18,20000076;64,09999847;6,980267525;20,1206398;10,91648769;72,89909363;17,39999962;18,20000076;64,09999847;6,980267525;20,1206398;10,91648769;72,89909363;66,53981018;67,73740387
Panama;2000;-670,6666667;-48,94460554;94,28547668;90;0,364715904;24,13923645;26,89557266;21,18583488;17,93468475;1858,188885;33218,60042;29,84678107;6,026393414;-8,638026237;58,30103302;90,41654968;34,59999847;8,548526764;57,79999924;0,003648724;2571,16626;0,677782054;2,73E-05;0;51,85032654;1874,067383;0,051356085;108,9533691;67,14815521;43,96290207;8,860600471;5,039690495;-24,73639297;41,33934736;35,35726699;21,77893639;3,765651464;1300,663818;6,554796696;284,5112305;72,57518768;69,81885529;17;17,39999962;65,59999847;7,236330509;19,14842987;10,05569267;73,615242;17;17,39999962;65,59999847;7,236330509;19,14842987;10,05569267;73,615242;72,57518768;69,81885529
Panama;2001;-665,7333333;-49,645846;98,9675293;87,26666667;0,328104377;17,6370945;24,43446922;15,19542694;12,81134892;1841,789448;33634,3486;29,30526192;3,426649332;7,595661163;61,94646835;96,58097839;34,59999847;8,269544601;56,47059631;0,003031971;2226,428711;0,33255094;1,92E-05;0;37,6944504;1514,104492;0,864977896;110,0511398;69,2269516;43,30576324;8,865049399;4,347383499;-24,3295002;40,59999847;37;20,89999962;3,538577557;1307,922852;7,268399715;285,0137939;72,72072601;65,9233551;18,10000038;17,29999924;64,59999847;7,7296381;17,03468132;9,290663719;75,23567963;18,10000038;17,29999924;64,59999847;7,7296381;17,03468132;9,290663719;75,23567963;72,72072601;65,9233551
Panama;2002;-688,4666667;-49,05825336;91,05291748;90;0,311947942;15,7499752;20,92418671;13,56539917;11,4566021;1845,252791;29388,38105;27,71673936;0,634757698;16,72761154;60,40301895;109,649559;33,69123409;7,143638134;56,44697571;0,003805287;1934,524536;0,326446923;1,57E-05;0;56,8686971;1312,643066;0,991583645;112,041626;70,57382965;42,66532516;9,034991189;4,438210964;-24,27752113;38,70000076;36,5;24;3,46634841;1338,105957;8,51807785;297,9641113;67,45950317;62,28528976;17,39999962;17;65,59999847;7,543067932;16,04880333;8,466602325;76,40812683;17,39999962;17;65,59999847;7,543067932;16,04880333;8,466602325;76,40812683;67,45950317;62,28528976
Panama;2003;-695,4;-50,42325124;88,81616974;70;0,305438727;18,99529839;24,05050659;17,06692886;14,2431879;1860,932796;33377,07152;29,65403792;5,95985508;25,07576942;63,63776779;129,1229706;34,03048916;8,239265442;56,08637238;0,003278384;2460,367188;0,641138058;9,97E-06;0;54,84677833;1629,131714;0,947895646;112,0416412;70,47864532;46,49581146;9,19748534;4,413921356;-24,27795219;35,90000153;37,29999924;26;3,716296434;1401,207153;9,987423897;344,2356873;63,5975647;58,54235458;17,5;17,20000076;65,19999695;7,750218868;13,71962166;7,703530788;78,530159;17,5;17,20000076;65,19999695;7,750218868;13,71962166;7,703530788;78,530159;63,5975647;58,54235458
Panama;2004;-686;-50;90,3320694;70;0,320036173;18,70261574;22,40378571;16,58050728;13,79052544;1849,102362;37356,41868;31,29500366;7,080039024;12,46505165;65,23241425;130,2404938;32,8619642;8,639076233;54,81570053;0,003208903;830,7167358;0,629807971;1,44E-05;0;34,98124615;543,524292;2,076987505;112,1859207;70,15498352;45,3039093;9,217393953;3,78916955;-24,03741264;35,29999924;36,09999847;27,79999924;3,674132109;1466,192993;11,14086246;530,5373535;67,60912323;63,90795135;16;17,60000038;66,30000305;8,032004356;18,42368507;8,321475029;73,54431152;16;17,60000038;66,30000305;8,032004356;18,42368507;8,321475029;73,54431152;67,60912323;63,90795135
Panama;2005;-686;-50;90,3183136;70;0,336137772;18,35793686;24,79000473;16,82088852;14,38889885;1853,005586;36424,67267;31,63632905;6,221265316;8,872950554;65,74391937;128,2880707;34,47361913;9,404559135;57,64373142;0,002883988;2508,645752;0;1,92E-05;0;44,46199103;1609,407471;0,851205826;111,0141296;70,2089386;43,88827896;9,292099953;3,904576561;-24,23254967;31,70000076;38,40000153;29,10000038;3,696525097;1499,555664;11,48400974;686,7113647;75,48934174;69,05727386;15,69999981;17,20000076;67,09999847;6,979178905;16,56463051;7,435398102;76,45619202;15,69999981;17,20000076;67,09999847;6,979178905;16,56463051;7,435398102;76,45619202;75,48934174;69,05727386
Panama;2006;-686;-50;90,61912537;60;0,345764726;19,46023178;26,69720459;18,29316711;15,4221859;1862,111689;36124,80387;30,80090535;14,57606316;12,88748646;74,2498703;128,656662;36,34767398;10,03870678;57,9869465;0,002485849;3060,614502;0;1,64E-05;0;45,67713785;1852,125;0,218197957;111,5005493;69,92770386;44,92785645;9,460394535;4,03561586;-24,50479507;33,79999924;39,20000076;26,29999924;3,643562794;1505,973267;17,34956551;809,946228;76,71471405;69,47773743;15,89999962;18,10000038;65,90000153;6,628614902;16,49474907;7,19068861;76,87663269;15,89999962;18,10000038;65,90000153;6,628614902;16,49474907;7,19068861;76,87663269;76,71471405;69,47773743
Panama;2007;-686;-50;89,2231369;70;0,407083154;23,13074684;30,38698578;22,01424599;18,84560966;1888,557564;37885,95389;31,52285886;9,117082596;13,87489605;74,41828156;127,0257339;34,49043577;10,98609191;57,73392521;0,002879079;2874,071289;0;1,66E-05;0;42,5460609;1818,241089;0,080305912;112,5805893;70,22949982;45,03314972;9,454205161;4,900947327;-24,53808594;36;39,59999847;24;3,805617094;1592,419067;22,29150391;1048,617188;81,19581604;73,9395752;14,69999981;19,29999924;65,90000153;6,658934593;16,50866127;7,095761776;76,83240509;14,69999981;19,29999924;65,90000153;6,658934593;16,50866127;7,095761776;76,83240509;81,19581604;73,9395752
Panama;2008;-686;-50;85,76213074;70;0,435798794;23,14400673;28,93420601;22,09411049;16,51732254;1887,307715;38191,61356;31,67954664;10,40241814;9,072981834;73,20890808;116,2783661;35,11549045;10,93447547;59,16594156;0,001628559;3152,856201;0,882658469;1,27E-05;0;109,1554337;1856,230835;0,029041447;111,1211777;71,23002625;50,92816129;9,668122762;3,81598711;-24,23801994;34,37308884;39,26556027;25,82694103;3,211613894;1615,164401;27,49354744;1306,112427;81,14216614;75,35196686;13,13537433;19,95343306;66,6474852;6,40649271;17,11907387;6,685707569;76,4744339;13,13537433;19,95343306;66,6474852;6,40649271;17,11907387;6,685707569;76,4744339;81,14216614;75,35196686
Paraguay;1985;-506,1333333;-33,04070979;16,9472332;75,4;0,200512916;21,98530579;17,76165771;20,65442848;14,18332767;1910,396489;28404,58244;25,45461377;0,195897415;-0,123183571;7,172598839;3,407994032;48,33203222;1,782098055;47,39024725;0,000514881;770,6223755;0;7,29E-06;0;9,450519562;253,0039215;1,622503313;102,8521652;30,63216782;3,315571329;5,723199844;1,482326388;-25,0735817;48,32656151;44,10323585;5,821577127;1,31287241;291,6160278;0;20,82732582;22,09923172;26,3228817;44,88896875;13,55196856;43,42087325;28,93341446;22,56992912;14,20407867;48,49665451;44,88896875;13,55196856;43,42087325;28,93341446;22,56992912;14,20407867;48,49665451;22,09923172;26,3228817
Paraguay;1986;-507,6;-32,52736565;16,81852341;70,73333333;0,16985552;25,02355576;19,54008484;23,54673195;18,49165726;1913,28748;28844,71425;26,99686773;0,648774803;-0,03442692;6,678529739;2,830555439;49,30223096;1,915492654;49,70225771;0,000447501;1282,93164;0;1,57E-06;0;30,81155298;788,8683269;1,430237843;103,350175;28,72936896;2,995227296;5,856515973;1,969017639;-25,66985423;48,38066143;44,28121838;5,879003382;1,226960421;295,4581909;0;21,17905045;26,48718452;31,97065926;44,35323394;13,37478051;44,66812949;27,20580292;22,60333633;14,17728519;50,19085693;44,35323394;13,37478051;44,66812949;27,20580292;22,60333633;14,17728519;50,19085693;26,48718452;31,97065926
Paraguay;1987;-558,5333333;-31,94331782;15,8709898;71,8;0,236772433;25,09684753;16,52983665;23,71671486;17,62111092;1910,638151;28859,71216;26,59569901;0,212141559;-0,001336999;8,176584244;3,374225855;47,98188647;1,989950299;49,68382219;0,000758305;1354,015462;0;1,79E-06;0;28,22416926;641,5301946;1,730782961;107,7980711;37,1693201;4,13986768;5,870183206;2,410557877;-25,5390296;48,77471632;43,16690136;6,209194931;1,347449541;390,5915222;0;21,84761238;26,35458755;34,92160034;42,44432127;14,22053216;44,87553073;27,34600449;22,52165604;14,11828518;50,13233948;42,44432127;14,22053216;44,87553073;27,34600449;22,52165604;14,11828518;50,13233948;26,35458755;34,92160034
Paraguay;1988;-537,5333333;-34,42219589;16,56219101;70,13333333;0,203205481;24,36606789;21,87595177;23,14167595;16,26033401;1910,254522;32025,97339;27,83888908;0,116946183;-0,013574578;6,259873867;2,52142334;46,70075949;1,588408232;49,60438453;0,00042539;1297,299314;0;1,74E-06;1,642483592;8,702712162;301,5364214;2,001390754;105,8051898;34,88709662;6,008485028;5,893262123;2,169396215;-26,58283784;49,50885643;42,1510654;6,661891391;1,385909557;391,8900757;0;23,42405701;34,42388153;36,91400146;41,81385928;14,37171007;44,73124793;29,62532234;22,15044975;13,86621284;48,22422791;41,81385928;14,37171007;44,73124793;29,62532234;22,15044975;13,86621284;48,22422791;34,42388153;36,91400146
Paraguay;1989;-537,7333333;-32,83407746;15,04923725;67,66666667;0,457892776;23,84406853;27,50911331;22,6890049;15,95998669;1909,265273;37184,77626;30,38949353;0,331958592;-0,001316327;8,990190506;3,486145258;49,1786553;1,497847199;47,77769314;0,000992149;1909,271973;0,241588253;2,17E-06;0;8,214000702;967,8025513;0,087150127;106,3898613;36,07733946;6,479270488;6,112303662;2,84054595;-25,69698879;48,43822585;42,12899278;7,16337197;1,492926478;443,7976379;0;24,96162415;35,69937515;32,03432846;40,18131189;14,66914288;46,67262383;29,55038643;23,13167381;14,51548958;47,31793976;40,18131189;14,66914288;46,67262383;29,55038643;23,13167381;14,51548958;47,31793976;35,69937515;32,03432846
Paraguay;1990;-561,2;-31,22840757;14,92127419;67,26666667;0,496654123;22,86567116;16,61886787;22,0161705;19,24989128;1878,979648;28019,87821;26,70502478;1,527236342;-0,369630129;8,978014946;2,889204264;49,92424771;1,435383916;39,79999924;1,90E-05;1480,607699;0,235308846;1,65E-06;1,449303985;8,471117973;357,7433361;0,17901583;103,9486008;30,85071564;8,043521536;6,179900169;1,148940444;-24,69659805;47,91834166;42,60241123;7,27362921;1,562090755;501,2078552;0;26,46095085;33,24740601;39,49312592;38,78486835;15,81025268;46,24914476;27,78326988;25,23168182;16,77797508;46,9850502;38,78486835;15,81025268;46,24914476;27,78326988;25,23168182;16,77797508;46,9850502;33,24740601;39,49312592
Paraguay;1991;-547,0666667;-30,84770002;17,88981819;66;0,397912264;24,82485008;16,78269196;23,69091606;20,36519051;1853,284595;30264,01259;27,72000649;1,466687679;0,069249444;9,030658722;2,434152365;49,64439401;1,674179792;49,13594227;0,000669432;1142,178838;0;9,17E-07;1,265844584;8,573152031;352,8235221;0,829152703;105,588562;30,97014809;8,541719721;6,339100008;2,585220057;-24,71489716;47,51294426;41,40903123;9,606127285;1,602011919;521,2891235;0;27,57511711;30,17048836;38,21434784;37,40138662;15,91050617;47,66416313;26,55991554;25,27623749;16,468647;48,16384506;37,40138662;15,91050617;47,66416313;26,55991554;25,27623749;16,468647;48,16384506;30,17048836;38,21434784
Paraguay;1992;-551,4;-30,44745786;29,56424904;67,46666667;0,36479938;22,90568924;12,38711739;21,89640427;18,2418766;1858,124663;27692,55911;26,00896775;2,055128813;0,645474613;10,80932426;3,005108118;49,26078229;1,655140281;51,4674577;1,55E-05;2202,231201;0;2,24E-06;1,26599741;9,841375351;1017,687622;1,147742629;111,0073222;43,1770493;8,695623196;6,419920758;3,116264922;-23,90960168;48,23349666;38,67104672;10,32906462;1,896203756;554,9193726;0;28,97636223;28,07129097;38,58348465;36,965561;16,75492037;46,87193584;24,49897575;25,89191628;16,4784584;49,60910797;36,965561;16,75492037;46,87193584;24,49897575;25,89191628;16,4784584;49,60910797;28,07129097;38,58348465
